"otu","Isolate","count","numOTUs","mixed","host_species","plate_no","pCC_greater","pCC_less","pGR_greater","pGR_less","ccEffect","grEffect","annotation","meanCC","seCC","meanGR","seGR","Domain","Phylum","Class","Order","Family","Genus"
"Otu00164","J13D3",5,297,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J13D31",7,94,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J14D3",6,239,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J15D3",14,316,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J16D3",7,265,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J16D31",9,101,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J17D3",6,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J17D31",1,104,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J18D3",7,312,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J18D31",1,132,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J20D3",2,296,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J22D3",1,254,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J24D3",1,290,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J25D31",2,92,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J26D31",2,107,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J27D3",1,327,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J27D31",2,100,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J28D3",1,274,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J28D31",10,86,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J29D3",6,301,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J29D31",13,111,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J30D3",1,331,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J31D3",1,293,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J34D31",10,84,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J35D31",5,112,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J38D3",1,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J39D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J3D3",1,285,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J40D3",3,276,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J41D3",1,295,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J42D3",2,343,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J43D3",1,312,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J4D3",1,222,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J5D3",1,221,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J6D3",2,214,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","J8D3",1,245,TRUE,"coelastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu10624","J45D3",1,320,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu21266","J38D3",1,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu25044","J37D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu12921","J4D3",1,222,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu15330","J28D3",1,274,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu18230","J22D3",1,254,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu09114","J24D3",1,290,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu13376","J24D3",1,290,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu11094","J17D31",1,104,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu25872","J17D31",1,104,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu13655","J1D3",1,267,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00996","J24D3",1,290,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00996","J30D3",1,331,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu12893","J17D31",1,104,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu03001","J11D31",1,108,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu20540","J16D3",1,265,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu04583","J34D3",1,242,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu17799","J19D3",1,319,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu11621","J30D3",1,331,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu02437","J13D3",1,297,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00620","J13D3",1,297,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00620","J15D3",1,316,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00620","J23D3",1,260,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00620","J33D3",1,265,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu03830","J13D3",1,297,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu15088","J10D3",1,266,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu07212","J37D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu15050","J37D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu20488","J16D3",1,265,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu19064","J43D3",1,312,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodocista"
"Otu24264","J41D3",1,295,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J11D3",1,256,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J12D3",2,336,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J14D3",1,239,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J17D3",5,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J18D3",1,312,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J20D3",5,296,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J21D3",1,343,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J25D3",1,309,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J28D3",7,274,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J29D3",2,301,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J2D3",1,243,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J30D3",1,331,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J37D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J38D3",3,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J39D3",4,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J3D3",1,285,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J43D3",1,312,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J44D3",1,340,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J45D3",1,320,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J4D3",1,222,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00277","J8D3",1,245,TRUE,"coelastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu27164","J37D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu26046","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu23432","J15D3",1,316,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu01073","J2D3",1,243,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu01073","J39D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu04992","J41D3",1,295,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu11744","J27D31",1,100,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J10D3",5,266,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J10D31",1,116,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J11D3",5,256,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J11D31",2,108,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J12D3",14,336,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J13D3",4,297,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J13D31",19,94,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J14D3",5,239,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J15D3",2,316,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J16D3",6,265,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J16D31",2,101,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J17D3",4,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J18D3",6,312,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J18D31",3,132,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J19D3",5,319,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J1D3",3,267,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00150","J20D3",9,296,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
